Index,Similar Digits to Pi,,Similar Digits to Pi,Index
9654,7391,,,
9655,7391,,,
9656,7392,,,
9657,7393,,,
9658,7394,,,
9659,7395,,,
9660,7396,,,
9661,7396,,,
9662,7397,,,
9663,7398,,,
9664,7399,,,
9665,7400,,,
9666,7400,,,
9667,7400,,,
9668,7402,,,
9669,7403,,,
9670,7403,,,
9671,7404,,,
9672,7404,,,
9673,7405,,,
9674,7406,,,
9675,7406,,,
9676,7408,,,
9677,7408,,,
9678,7409,,,
9679,7410,,,
9680,7410,,,
9681,7411,,,
9682,7412,,,
9683,7413,,,
9684,7414,,,
9685,7414,,,
9686,7415,,,
9687,7416,,,
9688,7417,,,
9689,7417,,,
9690,7418,,,
9691,7419,,,
9692,7420,,,
9693,7421,,,
9694,7422,,,
9695,7422,,,
9696,7423,,,
9697,7423,,,
9698,7424,,,
9699,7426,,,
9700,7426,,,
9701,7426,,,
9702,7428,,,
9703,7428,,,
9704,7429,,,
9705,7430,,,
9706,7430,,,
9707,7431,,,
9708,7432,,,
9709,7433,,,
9710,7434,,,
9711,7434,,,
9712,7435,,,
9713,7436,,,
9714,7437,,,
9715,7438,,,
9716,7438,,,
9717,7439,,,
9718,7440,,,
9719,7441,,,
9720,7441,,,
9721,7442,,,
9722,7443,,,
9723,7444,,,
9724,7443,,,
9725,7445,,,
9726,7446,,,
9727,7446,,,
9728,7447,,,
9729,7448,,,
9730,7449,,,
9731,7449,,,
9732,7451,,,
9733,7452,,,
9734,7452,,,
9735,7453,,,
9736,7454,,,
9737,7454,,,
9738,7455,,,
9739,7456,,,
9740,7457,,,
9741,7457,,,
9742,7458,,,
9743,7459,,,
9744,7460,,,
9745,7459,,,
9746,7461,,,
9747,7462,,,
9748,7463,,,
9749,7463,,,
9750,7465,,,
9751,7465,,,
9752,7466,,,
9753,7467,,,
9754,7467,,,
9755,7468,,,
9756,7469,,,
9757,7470,,,
9758,7470,,,
9759,7471,,,
9760,7472,,,
9761,7473,,,
9762,7474,,,
9763,7474,,,
9764,7475,,,
9765,7476,,,
9766,7476,,,
9767,7477,,,
9768,7478,,,
9769,7479,,,
9770,7480,,,
9771,7480,,,
9772,7481,,,
9773,7482,,,
9774,7483,,,
9775,7484,,,
9776,7484,,,
9777,7485,,,
9778,7485,,,
9779,7487,,,
9780,7487,,,
9781,7488,,,
9782,7489,,,
9783,7490,,,
9784,7491,,,
9785,7491,,,
9786,7492,,,
9787,7493,,,
9788,7494,,,
9789,7493,,,
9790,7494,,,
9791,7496,,,
9792,7497,,,
9793,7497,,,
9794,7498,,,
9795,7499,,,
9796,7499,,,
9797,7500,,,
9798,7501,,,
9799,7502,,,
9800,7502,,,
9801,7504,,,
9802,7504,,,
9803,7505,,,
9804,7506,,,
9805,7505,,,
9806,7507,,,
9807,7508,,,
9808,7509,,,
9809,7509,,,
9810,7511,,,
9811,7511,,,
9812,7512,,,
9813,7513,,,
9814,7514,,,
9815,7514,,,
9816,7515,,,
9817,7515,,,
9818,7517,,,
9819,7517,,,
9820,7518,,,
9821,7519,,,
9822,7520,,,
9823,7520,,,
9824,7521,,,
9825,7521,,,
9826,7523,,,
9827,7523,,,
9828,7524,,,
9829,7524,,,
9830,7526,,,
9831,7527,,,
9832,7527,,,
9833,7528,,,
9834,7529,,,
9835,7529,,,
9836,7530,,,
9837,7531,,,
9838,7532,,,
9839,7532,,,
9840,7533,,,
9841,7534,,,
9842,7535,,,
9843,7536,,,
9844,7536,,,
9845,7537,,,
9846,7538,,,
9847,7538,,,
9848,7539,,,
9849,7540,,,
9850,7541,,,
9851,7542,,,
9852,7543,,,
9853,7543,,,
9854,7544,,,
9855,7545,,,
9856,7546,,,
9857,7546,,,
9858,7547,,,
9859,7548,,,
9860,7549,,,
9861,7549,,,
9862,7550,,,
9863,7551,,,
9864,7552,,,
9865,7553,,,
9866,7552,,,
9867,7554,,,
9868,7553,,,
9869,7556,,,
9870,7556,,,
9871,7557,,,
9872,7558,,,
9873,7559,,,
9874,7559,,,
9875,7560,,,
9876,7561,,,
9877,7561,,,
9878,7563,,,
9879,7563,,,
9880,7564,,,
9881,7565,,,
9882,7566,,,
9883,7566,,,
9884,7567,,,
9885,7568,,,
9886,7568,,,
9887,7569,,,
9888,7570,,,
9889,7571,,,
9890,7570,,,
9891,7573,,,
9892,7572,,,
9893,7573,,,
9894,7575,,,
9895,7575,,,
9896,7576,,,
9897,7577,,,
9898,7577,,,
9899,7578,,,
9900,7579,,,
9901,7579,,,
9902,7581,,,
9903,7582,,,
9904,7583,,,
9905,7582,,,
9906,7584,,,
9907,7585,,,
9908,7585,,,
9909,7586,,,
9910,7587,,,
9911,7588,,,
9912,7588,,,
9913,7589,,,
9914,7588,,,
9915,7591,,,
9916,7592,,,
9917,7592,,,
9918,7593,,,
9919,7594,,,
9920,7594,,,
9921,7595,,,
9922,7596,,,
9923,7597,,,
9924,7596,,,
9925,7598,,,
9926,7599,,,
9927,7600,,,
9928,7600,,,
9929,7601,,,
9930,7602,,,
9931,7603,,,
9932,7604,,,
9933,7604,,,
9934,7605,,,
9935,7606,,,
9936,7606,,,
9937,7607,,,
9938,7608,,,
9939,7609,,,
9940,7608,,,
9941,7611,,,
9942,7611,,,
9943,7612,,,
9944,7613,,,
9945,7614,,,
9946,7615,,,
9947,7615,,,
9948,7616,,,
9949,7617,,,
9950,7618,,,
9951,7618,,,
9952,7619,,,
9953,7620,,,
9954,7620,,,
9955,7621,,,
9956,7622,,,
9957,7623,,,
9958,7623,,,
9959,7624,,,
9960,7625,,,
9961,7626,,,
9962,7627,,,
9963,7627,,,
9964,7628,,,
9965,7629,,,
9966,7630,,,
9967,7631,,,
9968,7630,,,
9969,7632,,,
9970,7633,,,
9971,7632,,,
9972,7634,,,
9973,7635,,,
9974,7636,,,
9975,7637,,,
9976,7637,,,
9977,7638,,,
9978,7639,,,
9979,7640,,,
9980,7641,,,
9981,7641,,,
9982,7642,,,
9983,7643,,,
9984,7644,,,
9985,7644,,,
9986,7645,,,
9987,7646,,,
9988,7646,,,
9989,7647,,,
9990,7648,,,
9991,7649,,,
9992,7650,,,
9993,7650,,,
9994,7651,,,
9995,7652,,,
9996,7653,,,
9997,7654,,,
9998,7654,,,
9999,7655,,,
10000,7656,,,
10001,7657,,,
10002,7657,,,
10003,7658,,,
10004,7659,,,
10005,7660,,,
10006,7660,,,
10007,7661,,,
10008,7662,,,
10009,7663,,,
10010,7663,,,
10011,7664,,,
10012,7663,,,
10013,7666,,,
10014,7667,,,
10015,7666,,,
10016,7668,,,
10017,7669,,,
10018,7669,,,
10019,7670,,,
10020,7671,,,
10021,7672,,,
10022,7672,,,
10023,7673,,,
10024,7674,,,
10025,7675,,,
10026,7676,,,
10027,7677,,,
10028,7677,,,
10029,7678,,,
10030,7679,,,
10031,7680,,,
10032,7680,,,
10033,7681,,,
10034,7682,,,
10035,7683,,,
10036,7683,,,
10037,7684,,,
10038,7685,,,
10039,7685,,,
10040,7686,,,
10041,7687,,,
10042,7688,,,
10043,7688,,,
10044,7689,,,
10045,7690,,,
10046,7691,,,
10047,7692,,,
10048,7693,,,
10049,7693,,,
10050,7694,,,
10051,7695,,,
10052,7696,,,
10053,7696,,,
10054,7697,,,
10055,7698,,,
10056,7698,,,
10057,7699,,,
10058,7700,,,
10059,7699,,,
10060,7702,,,
10061,7703,,,
10062,7703,,,
10063,7704,,,
10064,7704,,,
10065,7705,,,
10066,7707,,,
10067,7706,,,
10068,7708,,,
10069,7708,,,
10070,7710,,,
10071,7709,,,
10072,7711,,,
10073,7712,,,
10074,7713,,,
10075,7713,,,
10076,7713,,,
10077,7715,,,
10078,7716,,,
10079,7716,,,
10080,7717,,,
10081,7717,,,
10082,7719,,,
10083,7719,,,
10084,7720,,,
10085,7719,,,
10086,7722,,,
10087,7723,,,
10088,7723,,,
10089,7724,,,
10090,7725,,,
10091,7726,,,
10092,7726,,,
10093,7727,,,
10094,7728,,,
10095,7729,,,
10096,7729,,,
10097,7730,,,
10098,7731,,,
10099,7731,,,
10100,7733,,,
10101,7733,,,
10102,7734,,,
10103,7735,,,
10104,7736,,,
10105,7736,,,
10106,7737,,,
10107,7738,,,
10108,7739,,,
10109,7739,,,
10110,7740,,,
10111,7741,,,
10112,7742,,,
10113,7742,,,
10114,7743,,,
10115,7743,,,
10116,7744,,,
10117,7745,,,
10118,7746,,,
10119,7746,,,
10120,7747,,,
10121,7748,,,
10122,7749,,,
10123,7750,,,
10124,7750,,,
10125,7751,,,
10126,7752,,,
10127,7753,,,
10128,7754,,,
10129,7755,,,
10130,7755,,,
10131,7756,,,
10132,7757,,,
10133,7758,,,
10134,7758,,,
10135,7759,,,
10136,7758,,,
10137,7761,,,
10138,7758,,,
10139,7762,,,
10140,7763,,,
10141,7763,,,
10142,7764,,,
10143,7765,,,
10144,7766,,,
10145,7767,,,
10146,7768,,,
10147,7768,,,
10148,7769,,,
10149,7768,,,
10150,7771,,,
10151,7770,,,
10152,7772,,,
10153,7773,,,
10154,7773,,,
10155,7775,,,
10156,7773,,,
10157,7776,,,
10158,7777,,,
10159,7778,,,
10160,7778,,,
10161,7779,,,
10162,7780,,,
10163,7781,,,
10164,7781,,,
10165,7782,,,
10166,7782,,,
10167,7783,,,
10168,7784,,,
10169,7785,,,
10170,7786,,,
10171,7787,,,
10172,7788,,,
10173,7788,,,
10174,7789,,,
10175,7789,,,
10176,7791,,,
10177,7791,,,
10178,7792,,,
10179,7793,,,
10180,7793,,,
10181,7795,,,
10182,7795,,,
10183,7796,,,
10184,7797,,,
10185,7796,,,
10186,7798,,,
10187,7799,,,
10188,7799,,,
10189,7801,,,
10190,7800,,,
10191,7801,,,
10192,7803,,,
10193,7802,,,
10194,7805,,,
10195,7804,,,
10196,7806,,,
10197,7806,,,
10198,7807,,,
10199,7808,,,
10200,7808,,,
10201,7809,,,
10202,7810,,,
10203,7811,,,
10204,7811,,,
10205,7813,,,
10206,7814,,,
10207,7814,,,
10208,7815,,,
10209,7816,,,
10210,7817,,,
10211,7816,,,
10212,7818,,,
10213,7819,,,
10214,7820,,,
10215,7820,,,
10216,7821,,,
10217,7822,,,
10218,7823,,,
10219,7823,,,
10220,7824,,,
10221,7825,,,
10222,7825,,,
10223,7826,,,
10224,7827,,,
10225,7828,,,
10226,7829,,,
10227,7830,,,
10228,7830,,,
10229,7831,,,
10230,7832,,,
10231,7831,,,
10232,7834,,,
10233,7831,,,
10234,7835,,,
10235,7836,,,
10236,7835,,,
10237,7837,,,
10238,7838,,,
10239,7839,,,
10240,7840,,,
10241,7840,,,
10242,7841,,,
10243,7841,,,
10244,7843,,,
10245,7842,,,
10246,7844,,,
10247,7845,,,
10248,7846,,,
10249,7845,,,
10250,7847,,,
10251,7847,,,
10252,7848,,,
10253,7849,,,
10254,7850,,,
10255,7851,,,
10256,7852,,,
10257,7853,,,
10258,7854,,,
10259,7853,,,
10260,7855,,,
10261,7856,,,
10262,7856,,,
10263,7857,,,
10264,7858,,,
10265,7859,,,
10266,7859,,,
10267,7860,,,
10268,7861,,,
10269,7861,,,
10270,7862,,,
10271,7863,,,
10272,7864,,,
10273,7865,,,
10274,7866,,,
10275,7866,,,
10276,7867,,,
10277,7868,,,
10278,7868,,,
10279,7870,,,
10280,7870,,,
10281,7871,,,
10282,7872,,,
10283,7872,,,
10284,7873,,,
10285,7874,,,
10286,7875,,,
10287,7875,,,
10288,7876,,,
10289,7877,,,
10290,7877,,,
10291,7878,,,
10292,7880,,,
10293,7879,,,
10294,7881,,,
10295,7881,,,
10296,7882,,,
10297,7883,,,
10298,7883,,,
10299,7885,,,
10300,7885,,,
10301,7886,,,
10302,7887,,,
10303,7887,,,
10304,7888,,,
10305,7889,,,
10306,7890,,,
10307,7891,,,
10308,7891,,,
10309,7892,,,
10310,7893,,,
10311,7894,,,
10312,7893,,,
10313,7895,,,
10314,7896,,,
10315,7897,,,
10316,7898,,,
10317,7899,,,
10318,7899,,,
10319,7900,,,
10320,7900,,,
10321,7902,,,
10322,7902,,,
10323,7903,,,
10324,7902,,,
10325,7905,,,
10326,7905,,,
10327,7906,,,
10328,7907,,,
10329,7906,,,
10330,7908,,,
10331,7909,,,
10332,7910,,,
10333,7910,,,
10334,7912,,,
10335,7912,,,
10336,7913,,,
10337,7914,,,
10338,7915,,,
10339,7916,,,
10340,7915,,,
10341,7917,,,
10342,7918,,,
10343,7919,,,
10344,7919,,,
10345,7920,,,
10346,7921,,,
10347,7920,,,
10348,7922,,,
10349,7923,,,
10350,7924,,,
10351,7924,,,
10352,7925,,,
10353,7926,,,
10354,7926,,,
10355,7928,,,
10356,7928,,,
10357,7929,,,
10358,7930,,,
10359,7931,,,
10360,7930,,,
10361,7932,,,
10362,7933,,,
10363,7934,,,
10364,7935,,,
10365,7935,,,
10366,7936,,,
10367,7937,,,
10368,7936,,,
10369,7939,,,
10370,7938,,,
10371,7940,,,
10372,7941,,,
10373,7941,,,
10374,7942,,,
10375,7941,,,
10376,7944,,,
10377,7944,,,
10378,7945,,,
10379,7946,,,
10380,7946,,,
10381,7947,,,
10382,7948,,,
10383,7949,,,
10384,7950,,,
10385,7951,,,
10386,7951,,,
10387,7952,,,
10388,7952,,,
10389,7954,,,
10390,7955,,,
10391,7955,,,
10392,7956,,,
10393,7955,,,
10394,7957,,,
10395,7958,,,
10396,7959,,,
10397,7960,,,
10398,7961,,,
10399,7961,,,
10400,7962,,,
10401,7963,,,
10402,7964,,,
10403,7964,,,
10404,7965,,,
10405,7965,,,
10406,7967,,,
10407,7967,,,
10408,7968,,,
10409,7969,,,
10410,7970,,,
10411,7970,,,
10412,7971,,,
10413,7972,,,
10414,7971,,,
10415,7974,,,
10416,7974,,,
10417,7975,,,
10418,7976,,,
10419,7977,,,
10420,7977,,,
10421,7978,,,
10422,7978,,,
10423,7980,,,
10424,7980,,,
10425,7981,,,
10426,7981,,,
10427,7982,,,
10428,7983,,,
10429,7984,,,
10430,7984,,,
10431,7985,,,
10432,7986,,,
10433,7987,,,
10434,7988,,,
10435,7989,,,
10436,7990,,,
10437,7991,,,
10438,7991,,,
10439,7992,,,
10440,7993,,,
10441,7993,,,
10442,7994,,,
10443,7994,,,
10444,7996,,,
10445,7997,,,
10446,7996,,,
10447,7997,,,
10448,7999,,,
10449,8000,,,
10450,8000,,,
10451,8001,,,
10452,8001,,,
10453,8003,,,
10454,8004,,,
10455,8003,,,
10456,8005,,,
10457,8004,,,
10458,8006,,,
10459,8007,,,
10460,8008,,,
10461,8008,,,
10462,8010,,,
10463,8010,,,
10464,8011,,,
10465,8012,,,
10466,8011,,,
10467,8013,,,
10468,8014,,,
10469,8014,,,
10470,8015,,,
10471,8016,,,
10472,8017,,,
10473,8018,,,
10474,8018,,,
10475,8019,,,
10476,8020,,,
10477,8021,,,
10478,8022,,,
10479,8023,,,
10480,8023,,,
10481,8024,,,
10482,8024,,,
10483,8026,,,
10484,8026,,,
10485,8027,,,
10486,8028,,,
10487,8029,,,
10488,8029,,,
10489,8030,,,
10490,8030,,,
10491,8032,,,
10492,8033,,,
10493,8032,,,
10494,8034,,,
10495,8035,,,
10496,8036,,,
10497,8036,,,
10498,8037,,,
10499,8038,,,
10500,8038,,,
10501,8039,,,
10502,8040,,,
10503,8040,,,
10504,8042,,,
10505,8043,,,
10506,8043,,,
10507,8044,,,
10508,8044,,,
10509,8046,,,
10510,8046,,,
10511,8047,,,
10512,8048,,,
10513,8047,,,
10514,8049,,,
10515,8050,,,
10516,8051,,,
10517,8051,,,
10518,8053,,,
10519,8052,,,
10520,8054,,,
10521,8055,,,
10522,8055,,,
10523,8056,,,
10524,8057,,,
10525,8058,,,
10526,8059,,,
10527,8058,,,
10528,8060,,,
10529,8061,,,
10530,8061,,,
10531,8062,,,
10532,8063,,,
10533,8064,,,
10534,8063,,,
10535,8065,,,
10536,8066,,,
10537,8067,,,
10538,8067,,,
10539,8069,,,
10540,8069,,,
10541,8069,,,
10542,8071,,,
10543,8071,,,
10544,8072,,,
10545,8073,,,
10546,8074,,,
10547,8074,,,
10548,8075,,,
10549,8076,,,
10550,8077,,,
10551,8077,,,
10552,8079,,,
10553,8078,,,
10554,8080,,,
10555,8081,,,
10556,8081,,,
10557,8082,,,
10558,8083,,,
10559,8084,,,
10560,8085,,,
10561,8086,,,
10562,8085,,,
10563,8087,,,
10564,8088,,,
10565,8088,,,
10566,8089,,,
10567,8090,,,
10568,8091,,,
10569,8090,,,
10570,8092,,,
10571,8093,,,
10572,8093,,,
10573,8095,,,
10574,8094,,,
10575,8096,,,
10576,8097,,,
10577,8097,,,
10578,8098,,,
10579,8099,,,
10580,8099,,,
10581,8101,,,
10582,8102,,,
10583,8102,,,
10584,8102,,,
10585,8104,,,
10586,8104,,,
10587,8105,,,
10588,8106,,,
10589,8107,,,
10590,8108,,,
10591,8107,,,
10592,8109,,,
10593,8109,,,
10594,8110,,,
10595,8111,,,
10596,8112,,,
10597,8113,,,
10598,8113,,,
10599,8114,,,
10600,8115,,,
10601,8116,,,
10602,8117,,,
10603,8117,,,
10604,8118,,,
10605,8119,,,
10606,8119,,,
10607,8121,,,
10608,8121,,,
10609,8122,,,
10610,8123,,,
10611,8124,,,
10612,8124,,,
10613,8125,,,
10614,8126,,,
10615,8126,,,
10616,8127,,,
10617,8128,,,
10618,8129,,,
10619,8130,,,
10620,8130,,,
10621,8131,,,
10622,8132,,,
10623,8133,,,
10624,8134,,,
10625,8134,,,
10626,8135,,,
10627,8136,,,
10628,8136,,,
10629,8137,,,
10630,8138,,,
10631,8139,,,
10632,8140,,,
10633,8141,,,
10634,8141,,,
10635,8141,,,
10636,8143,,,
10637,8143,,,
10638,8144,,,
10639,8145,,,
10640,8146,,,
10641,8146,,,
10642,8147,,,
10643,8148,,,
10644,8149,,,
10645,8150,,,
10646,8150,,,
10647,8151,,,
10648,8152,,,
10649,8153,,,
10650,8153,,,
10651,8154,,,
10652,8154,,,
10653,8155,,,
10654,8157,,,
10655,8157,,,
10656,8158,,,
10657,8158,,,
10658,8160,,,
10659,8160,,,
10660,8161,,,
10661,8162,,,
10662,8162,,,
10663,8164,,,
10664,8164,,,
10665,8165,,,
10666,8165,,,
10667,8167,,,
10668,8167,,,
10669,8167,,,
10670,8169,,,
10671,8170,,,
10672,8170,,,
10673,8171,,,
10674,8172,,,
10675,8171,,,
10676,8173,,,
10677,8174,,,
10678,8174,,,
10679,8176,,,
10680,8177,,,
10681,8177,,,
10682,8178,,,
10683,8179,,,
10684,8180,,,
10685,8179,,,
10686,8180,,,
10687,8182,,,
10688,8182,,,
10689,8183,,,
10690,8184,,,
10691,8184,,,
10692,8186,,,
10693,8187,,,
10694,8186,,,
10695,8188,,,
10696,8189,,,
10697,8190,,,
10698,8189,,,
10699,8191,,,
10700,8192,,,
10701,8192,,,
10702,8193,,,
10703,8193,,,
10704,8195,,,
10705,8195,,,
10706,8197,,,
10707,8196,,,
10708,8198,,,
10709,8199,,,
10710,8200,,,
10711,8200,,,
10712,8201,,,
10713,8201,,,
10714,8202,,,
10715,8203,,,
10716,8204,,,
10717,8205,,,
10718,8206,,,
10719,8206,,,
10720,8206,,,
10721,8208,,,
10722,8209,,,
10723,8209,,,
10724,8210,,,
10725,8211,,,
10726,8212,,,
10727,8212,,,
10728,8213,,,
10729,8214,,,
10730,8214,,,
10731,8215,,,
10732,8216,,,
10733,8217,,,
10734,8216,,,
10735,8218,,,
10736,8219,,,
10737,8220,,,
10738,8221,,,
10739,8221,,,
10740,8222,,,
10741,8223,,,
10742,8224,,,
10743,8225,,,
10744,8225,,,
10745,8226,,,
10746,8227,,,
10747,8227,,,
10748,8228,,,
10749,8229,,,
10750,8230,,,
10751,8231,,,
10752,8230,,,
10753,8232,,,
10754,8233,,,
10755,8233,,,
10756,8235,,,
10757,8235,,,
10758,8236,,,
10759,8237,,,
10760,8237,,,
10761,8239,,,
10762,8238,,,
10763,8240,,,
10764,8241,,,
10765,8241,,,
10766,8242,,,
10767,8243,,,
10768,8244,,,
10769,8244,,,
10770,8245,,,
10771,8246,,,
10772,8247,,,
10773,8248,,,
10774,8248,,,
10775,8249,,,
10776,8249,,,
10777,8251,,,
10778,8251,,,
10779,8252,,,
10780,8253,,,
10781,8254,,,
10782,8254,,,
10783,8255,,,
10784,8256,,,
10785,8257,,,
10786,8258,,,
10787,8258,,,
10788,8259,,,
10789,8259,,,
10790,8261,,,
10791,8262,,,
10792,8261,,,
10793,8263,,,
10794,8264,,,
10795,8265,,,
10796,8265,,,
10797,8266,,,
10798,8267,,,
10799,8268,,,
10800,8267,,,
10801,8268,,,
10802,8270,,,
10803,8270,,,
10804,8272,,,
10805,8270,,,
10806,8273,,,
10807,8274,,,
10808,8274,,,
10809,8275,,,
10810,8276,,,
10811,8276,,,
10812,8277,,,
10813,8278,,,
10814,8279,,,
10815,8279,,,
10816,8281,,,
10817,8280,,,
10818,8282,,,
10819,8283,,,
10820,8284,,,
10821,8283,,,
10822,8285,,,
10823,8285,,,
10824,8287,,,
10825,8287,,,
10826,8288,,,
10827,8289,,,
10828,8290,,,
10829,8289,,,
10830,8291,,,
10831,8292,,,
10832,8292,,,
10833,8293,,,
10834,8294,,,
10835,8295,,,
10836,8296,,,
10837,8297,,,
10838,8298,,,
10839,8297,,,
10840,8299,,,
10841,8300,,,
10842,8300,,,
10843,8301,,,
10844,8302,,,
10845,8302,,,
10846,8304,,,
10847,8304,,,
10848,8305,,,
10849,8306,,,
10850,8306,,,
10851,8307,,,
10852,8308,,,
10853,8309,,,
10854,8310,,,
10855,8310,,,
10856,8311,,,
10857,8311,,,
10858,8313,,,
10859,8313,,,
10860,8314,,,
10861,8315,,,
10862,8316,,,
10863,8317,,,
10864,8316,,,
10865,8317,,,
10866,8318,,,
10867,8319,,,
10868,8320,,,
10869,8321,,,
10870,8322,,,
10871,8323,,,
10872,8323,,,
10873,8324,,,
10874,8325,,,
10875,8326,,,
10876,8326,,,
10877,8327,,,
10878,8328,,,
10879,8328,,,
10880,8330,,,
10881,8330,,,
10882,8331,,,
10883,8331,,,
10884,8333,,,
10885,8333,,,
10886,8334,,,
10887,8335,,,
10888,8335,,,
10889,8337,,,
10890,8337,,,
10891,8338,,,
10892,8338,,,
10893,8340,,,
10894,8339,,,
10895,8341,,,
10896,8341,,,
10897,8342,,,
10898,8343,,,
10899,8344,,,
10900,8345,,,
10901,8345,,,
10902,8346,,,
10903,8347,,,
10904,8348,,,
10905,8347,,,
10906,8349,,,
10907,8350,,,
10908,8351,,,
10909,8352,,,
10910,8352,,,
10911,8353,,,
10912,8354,,,
10913,8354,,,
10914,8355,,,
10915,8357,,,
10916,8355,,,
10917,8357,,,
10918,8359,,,
10919,8358,,,
10920,8360,,,
10921,8360,,,
10922,8362,,,
10923,8362,,,
10924,8363,,,
10925,8364,,,
10926,8365,,,
10927,8365,,,
10928,8366,,,
10929,8366,,,
10930,8368,,,
10931,8369,,,
10932,8369,,,
10933,8370,,,
10934,8371,,,
10935,8372,,,
10936,8372,,,
10937,8373,,,
10938,8374,,,
10939,8375,,,
10940,8376,,,
10941,8376,,,
10942,8376,,,
10943,8378,,,
10944,8378,,,
10945,8379,,,
10946,8380,,,
10947,8381,,,
10948,8381,,,
10949,8382,,,
10950,8383,,,
10951,8384,,,
10952,8384,,,
10953,8385,,,
10954,8386,,,
10955,8387,,,
10956,8387,,,
10957,8388,,,
10958,8389,,,
10959,8390,,,
10960,8391,,,
10961,8391,,,
10962,8392,,,
10963,8392,,,
10964,8394,,,
10965,8395,,,
10966,8396,,,
10967,8396,,,
10968,8397,,,
10969,8397,,,
10970,8398,,,
10971,8399,,,
10972,8399,,,
10973,8401,,,
10974,8402,,,
10975,8402,,,
10976,8403,,,
10977,8404,,,
10978,8404,,,
10979,8405,,,
10980,8406,,,
10981,8407,,,
10982,8407,,,
10983,8408,,,
10984,8409,,,
10985,8410,,,
10986,8411,,,
10987,8411,,,
10988,8412,,,
10989,8413,,,
10990,8414,,,
10991,8414,,,
10992,8415,,,
10993,8415,,,
10994,8417,,,
10995,8418,,,
10996,8419,,,
10997,8418,,,
10998,8420,,,
10999,8421,,,
11000,8422,,,
11001,8422,,,
11002,8423,,,
11003,8424,,,
11004,8424,,,
11005,8425,,,
11006,8425,,,
11007,8427,,,
11008,8427,,,
11009,8428,,,
11010,8429,,,
11011,8429,,,
11012,8431,,,
11013,8431,,,
11014,8432,,,
11015,8432,,,
11016,8434,,,
11017,8434,,,
11018,8435,,,
11019,8435,,,
11020,8436,,,
11021,8438,,,
11022,8438,,,
11023,8439,,,
11024,8440,,,
11025,8440,,,
11026,8441,,,
11027,8442,,,
11028,8443,,,
11029,8444,,,
11030,8444,,,
11031,8445,,,
11032,8446,,,
11033,8447,,,
11034,8448,,,
11035,8448,,,
11036,8449,,,
11037,8450,,,
11038,8451,,,
11039,8451,,,
11040,8452,,,
11041,8452,,,
11042,8453,,,
11043,8454,,,
11044,8455,,,
11045,8456,,,
11046,8457,,,
11047,8458,,,
11048,8457,,,
11049,8459,,,
11050,8459,,,
11051,8460,,,
11052,8461,,,
11053,8462,,,
11054,8462,,,
11055,8463,,,
11056,8464,,,
11057,8465,,,
11058,8466,,,
11059,8467,,,
11060,8467,,,
11061,8468,,,
11062,8467,,,
11063,8470,,,
11064,8470,,,
11065,8471,,,
11066,8470,,,
11067,8473,,,
11068,8473,,,
11069,8474,,,
11070,8475,,,
11071,8476,,,
11072,8476,,,
11073,8477,,,
11074,8478,,,
11075,8479,,,
11076,8479,,,
11077,8480,,,
11078,8481,,,
11079,8482,,,
11080,8482,,,
11081,8484,,,
11082,8484,,,
11083,8485,,,
11084,8486,,,
11085,8486,,,
11086,8487,,,
11087,8487,,,
11088,8489,,,
11089,8490,,,
11090,8490,,,
11091,8491,,,
11092,8492,,,
11093,8492,,,
11094,8493,,,
11095,8494,,,
11096,8494,,,
11097,8496,,,
11098,8497,,,
11099,8496,,,
11100,8497,,,
11101,8499,,,
11102,8499,,,
11103,8500,,,
11104,8501,,,
11105,8502,,,
11106,8503,,,
11107,8502,,,
11108,8504,,,
11109,8504,,,
11110,8506,,,
11111,8504,,,
11112,8507,,,
11113,8508,,,
11114,8509,,,
11115,8509,,,
11116,8510,,,
11117,8511,,,
11118,8510,,,
11119,8512,,,
11120,8513,,,
11121,8514,,,
11122,8515,,,
11123,8516,,,
11124,8516,,,
11125,8517,,,
11126,8518,,,
11127,8518,,,
11128,8519,,,
11129,8520,,,
11130,8521,,,
11131,8522,,,
11132,8523,,,
11133,8523,,,
11134,8523,,,
11135,8525,,,
11136,8526,,,
11137,8526,,,
11138,8526,,,
11139,8528,,,
11140,8526,,,
11141,8529,,,
11142,8530,,,
11143,8531,,,
11144,8531,,,
11145,8533,,,
11146,8532,,,
11147,8534,,,
11148,8535,,,
11149,8536,,,
11150,8536,,,
11151,8537,,,
11152,8537,,,
11153,8539,,,
11154,8539,,,
11155,8540,,,
11156,8541,,,
11157,8542,,,
11158,8542,,,
11159,8543,,,
11160,8544,,,
11161,8545,,,
11162,8545,,,
11163,8546,,,
11164,8546,,,
11165,8547,,,
11166,8548,,,
11167,8549,,,
11168,8550,,,
11169,8551,,,
11170,8551,,,
11171,8552,,,
11172,8553,,,
11173,8554,,,
11174,8555,,,
11175,8555,,,
11176,8556,,,
11177,8557,,,
11178,8557,,,
11179,8558,,,
11180,8559,,,
11181,8560,,,
11182,8561,,,
11183,8561,,,
11184,8562,,,
11185,8563,,,
11186,8564,,,
11187,8565,,,
11188,8565,,,
11189,8566,,,
11190,8567,,,
11191,8568,,,
11192,8568,,,
11193,8569,,,
11194,8569,,,
11195,8571,,,
11196,8572,,,
11197,8571,,,
11198,8573,,,
11199,8571,,,
11200,8574,,,
11201,8575,,,
11202,8576,,,
11203,8577,,,
11204,8576,,,
11205,8578,,,
